"region_id","Kode Region","Desa","Kode Desa","Kecamatan","Kode Kecamatan","Kota/Kabupaten","Kode Kota/Kabupaten","Provinsi","Kode Provinsi","Kode Pos"
13694,"13.73.02.1003",Durian I,"13.73.02.1003",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27425"
13695,"13.73.02.1004",Durian II,"13.73.02.1004",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27425"
13696,"13.73.02.2005",Santua,"13.73.02.2005",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27424"
13697,"13.73.02.2006",Kolok Mudiak,"13.73.02.2006",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27425"
13698,"13.73.02.2007",Kolok Nan Tuo,"13.73.02.2007",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27427"
13699,"13.73.02.2008",Talago Gunung,"13.73.02.2008",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27423"
13700,"13.73.02.2009",Lumindai,"13.73.02.2009",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27421"
13701,"13.73.02.2010",Balai Batu Sadara,"13.73.02.2010",Barangin,"13.73.02",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27422"
13702,"13.73.03.2001",Silungkang Duo,"13.73.03.2001",Silungkang,"13.73.03",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27432"
13703,"13.73.03.2002",Silungkang Oso,"13.73.03.2002",Silungkang,"13.73.03",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27433"
13704,"13.73.03.2003",Silungkang Tigo,"13.73.03.2003",Silungkang,"13.73.03",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27431"
13705,"13.73.03.2004",Muaro Kalaban,"13.73.03.2004",Silungkang,"13.73.03",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27435"
13706,"13.73.03.2005",Taratak Boncah,"13.73.03.2005",Silungkang,"13.73.03",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27434"
13707,"13.73.04.2001",Talawi Hilie,"13.73.04.2001",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27445"
13708,"13.73.04.2002",Talawi Mudiak,"13.73.04.2002",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27444"
13709,"13.73.04.2003",Bukit Gadang,"13.73.04.2003",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27444"
13710,"13.73.04.2004",Batu Tanjung,"13.73.04.2004",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27443"
13711,"13.73.04.2005",Kumbayau,"13.73.04.2005",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27443"
13712,"13.73.04.2006",Tumpuk Tangah,"13.73.04.2006",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27442"
13713,"13.73.04.2007",Data Mansiang,"13.73.04.2007",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27441"
13714,"13.73.04.2008",Sijantang Koto,"13.73.04.2008",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27446"
13715,"13.73.04.2009",Salak,"13.73.04.2009",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27447"
13716,"13.73.04.2010",Sikalang,"13.73.04.2010",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27448"
13717,"13.73.04.2011",Rantih,"13.73.04.2011",Talawi,"13.73.04",Kota Sawahlunto,"13.73",Sumatera Barat,"13","27449"
13718,"13.74.01.1001",Ganting,"13.74.01.1001",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27127"
13719,"13.74.01.1002",Sigando,"13.74.01.1002",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27126"
13720,"13.74.01.1003",Ekor Lubuk,"13.74.01.1003",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27125"
13721,"13.74.01.1004",Ngalau,"13.74.01.1004",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27124"
13722,"13.74.01.1005",Guguk Malintang,"13.74.01.1005",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27128"
13723,"13.74.01.1006",Koto Panjang,"13.74.01.1006",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27122"
13724,"13.74.01.1007",Koto Katik,"13.74.01.1007",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27123"
13725,"13.74.01.1008",Tanah Pak Lambik,"13.74.01.1008",Padang Panjang Timur,"13.74.01",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27121"
13726,"13.74.02.1001",Bukit Surungan,"13.74.02.1001",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27115"
13727,"13.74.02.1002",Pasar Usang,"13.74.02.1002",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27116"
13728,"13.74.02.1003",Kampung Manggis,"13.74.02.1003",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27111"
13729,"13.74.02.1004",Silaing Bawah,"13.74.02.1004",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27118"
13730,"13.74.02.1005",Silaing Atas,"13.74.02.1005",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27117"
13731,"13.74.02.1006",Pasar Baru,"13.74.02.1006",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27113"
13732,"13.74.02.1007",Tanah Hitam,"13.74.02.1007",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27112"
13733,"13.74.02.1008",Balai-balai,"13.74.02.1008",Padang Panjang Barat,"13.74.02",Kota Padang Panjang,"13.74",Sumatera Barat,"13","27114"
13734,"13.75.01.1001",Tarok Dipo,"13.75.01.1001",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26117"
13735,"13.75.01.1002",Bukik Cangang/Kayu Rmg.,"13.75.01.1002",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26116"
13736,"13.75.01.1003",Pakan Kurai,"13.75.01.1003",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26112"
13737,"13.75.01.1004",Aur Tajungkang/Tgh. Sawah,"13.75.01.1004",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26111"
13738,"13.75.01.1005",Benteng Pasar Atas,"13.75.01.1005",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26113"
13739,"13.75.01.1006",Kayu Kubu,"13.75.01.1006",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26115"
13740,"13.75.01.1007",Bukik Apik Puhun,"13.75.01.1007",Guguak Panjang,"13.75.01",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26114"
13741,"13.75.02.1001",Campago Guguk Bulek,"13.75.02.1001",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26128"
13742,"13.75.02.1002",Campago Ipuh,"13.75.02.1002",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26121"
13743,"13.75.02.1003",Puhun Tembok,"13.75.02.1003",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26124"
13744,"13.75.02.1004",Kubu Gulai Bancah,"13.75.02.1004",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26122"
13745,"13.75.02.1005",Puhun Pintu Kabun,"13.75.02.1005",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26123"
13746,"13.75.02.1006",Pulai Anak Air,"13.75.02.1006",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26125"
13747,"13.75.02.1007",Koto Selayan,"13.75.02.1007",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26126"
13748,"13.75.02.1008",Garegeh,"13.75.02.1008",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26127"
13749,"13.75.02.1009",Manggis/Ganting,"13.75.02.1009",Mandiangin K. Selayan,"13.75.02",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26129"
13750,"13.75.03.1001",Aur Kuning,"13.75.03.1001",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26131"
13751,"13.75.03.1002",Birugo,"13.75.03.1002",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26138"
13752,"13.75.03.1003",Belakang Balok,"13.75.03.1003",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26136"
13753,"13.75.03.1004",Sapiran,"13.75.03.1004",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26137"
13754,"13.75.03.1005",Kubu Tanjung,"13.75.03.1005",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26133"
13755,"13.75.03.1006",Pakan Labuh,"13.75.03.1006",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26134"
13756,"13.75.03.1007",Parit Rantang,"13.75.03.1007",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26132"
13757,"13.75.03.1008",Ladang Cakiah,"13.75.03.1008",Aur Birugo Tigo Baleh,"13.75.03",Kota Bukittinggi,"13.75",Sumatera Barat,"13","26135"
13758,"13.76.01.1002",Pakan Sinayan,"13.76.01.1002",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26226"
13759,"13.76.01.1003",Kubu Gadang,"13.76.01.1003",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26226"
13760,"13.76.01.1004",Bulakan Balai Kandi,"13.76.01.1004",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26225"
13761,"13.76.01.1005",Payolansek,"13.76.01.1005",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26225"
13762,"13.76.01.1007",Talang,"13.76.01.1007",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26225"
13763,"13.76.01.1009",Padang Tinggi Piliang,"13.76.01.1009",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26224"
13764,"13.76.01.1011",Koto Tangah,"13.76.01.1011",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26223"
13765,"13.76.01.1013",Subarang Batuang,"13.76.01.1013",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26223"
13766,"13.76.01.1016",Parik Rantang,"13.76.01.1016",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26222"
13767,"13.76.01.1017",Parak Batuang,"13.76.01.1017",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26222"
13768,"13.76.01.1018",Nunang Daya Bangun,"13.76.01.1018",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26221"
13769,"13.76.01.1020",Labuah Basilang,"13.76.01.1020",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26229"
13770,"13.76.01.1021",Ibuah,"13.76.01.1021",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26229"
13771,"13.76.01.1022",Tanjuang Pauh,"13.76.01.1022",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26229"
13772,"13.76.01.1032",Tanjuanggodang Sungaipinago,"13.76.01.1032",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26225"
13773,"13.76.01.1033",Padangtongah Balainanduo,"13.76.01.1033",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26224"
13774,"13.76.01.1034",Padangdata Tanahmati,"13.76.01.1034",Payakumbuh Barat,"13.76.01",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26223"
13775,"13.76.02.1002",Napar,"13.76.02.1002",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26218"
13776,"13.76.02.1032",Ompang Tanah Sirah,"13.76.02.1032",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26216"
13777,"13.76.02.1033",Taratak Padang Kampuang,"13.76.02.1033",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26217"
13778,"13.76.02.1034",Tigo Koto Dibaruah,"13.76.02.1034",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26215"
13779,"13.76.02.1035",Tigo Koto Diate,"13.76.02.1035",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26218"
13780,"13.76.02.1036",Ikua Koto Dibalai,"13.76.02.1036",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26212"
13781,"13.76.02.1037",Balai Tongah Koto,"13.76.02.1037",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26214"
13782,"13.76.02.1038",Kapalo Koto Dibalai,"13.76.02.1038",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26211"
13783,"13.76.02.1039",Kotokociak Kubu Tapakrajo,"13.76.02.1039",Payakumbuh Utara,"13.76.02",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26213"
13784,"13.76.03.1001",Balai Jaring,"13.76.03.1001",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26235"
13785,"13.76.03.1002",Padang Alai Bodi,"13.76.03.1002",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26236"
13786,"13.76.03.1003",Padang Tangah Payobadar,"13.76.03.1003",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26231"
13787,"13.76.03.1005",Sicincin,"13.76.03.1005",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26233"
13788,"13.76.03.1007",Padang Tiakar,"13.76.03.1007",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26232"
13789,"13.76.03.1009",Payobasung,"13.76.03.1009",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26237"
13790,"13.76.03.1010",Koto Panjang,"13.76.03.1010",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26237"
13791,"13.76.03.1011",Koto Baru,"13.76.03.1011",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26237"
13792,"13.76.03.1015",Tiakar,"13.76.03.1015",Payakumbuh Timur,"13.76.03",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26231"
13793,"13.76.04.1001",Sungai Durian,"13.76.04.1001",Lamposi Tigo Nagori,"13.76.04",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26219"
13794,"13.76.04.1002",Parit Muko Aie,"13.76.04.1002",Lamposi Tigo Nagori,"13.76.04",Kota Payakumbuh,"13.76",Sumatera Barat,"13","26219"
